archivo,agente,saludo_presentacion,identificacion_cliente,deteccion_necesidades,oferta_productos,manejo_objeciones,cierre,despedida,proactividad,empatia,resolucion_problemas,puntaje_total,primer_plan_ofrecido,se_ofrecio_fibra,planes_mencionados,resumen,areas_mejora,fortalezas,fecha_evaluacion
amza39_1_260313145443576_ACD_05111_mejorado.json,amza39,0,100,0,0,0,0,100,0,0,100,30.0,"8,295",False,"8,295","El agente no cumple con los criterios de presentación, detección de necesidades, manejo de objeciones y cierre.  Verifica la identidad del cliente y se despide correctamente. Ofrece un plan, pero no de forma adecuada.","Presentación, Detección de necesidades, Manejo de objeciones, Cierre","Identificación del cliente, Despedida",2026-03-16T02:03:49.907885
amza39_1_260313150016470_MIT_01998_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,100,10.0,,False,,"El agente no se presentó ni ofreció productos, y no detectó necesidades del cliente. No hubo cierre.","Presentación y saludo., Identificación del cliente., Detección de necesidades., Oferta de productos., Cierre de venta.",Resolución de la duda del cliente.,2026-03-16T02:03:55.272491
amza39_1_260314102710601_ACD_00581_mejorado.json,amza39,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no siguió las reglas del negocio, fallando en la detección de necesidades, oferta de productos, manejo de objeciones y cierre. La presentación fue incorrecta, no ofreció fibra y no mostró empatía.","Presentación y oferta de productos, Detección de necesidades, Manejo de objeciones, Cierre de la venta, Proactividad","Identificación del cliente, Despedida cordial",2026-03-16T02:04:01.028615
amza39_1_260314104112095_ACD_09233_mejorado.json,amza39,0,100,0,0,100,0,100,0,0,0,30.0,,False,,"El agente no cumple con los criterios de presentación y detección de necesidades. El manejo de objeciones y la despedida son correctos, pero no se llega a un cierre efectivo.","Presentación del servicio., Detección de necesidades del cliente., Cierre de la venta.","Verificación de la identidad del cliente., Manejo de objeciones.",2026-03-16T02:04:06.778774
amza39_1_260314112720375_ACD_38651_mejorado.json,amza39,0,100,0,0,50,0,100,0,50,0,30.0,8gb,False,8gb,"El agente no se presenta de forma correcta, no realiza preguntas para detectar necesidades ni ofrece fibra. El manejo de objeciones es limitado y no hay cierre.","Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre","Identificación del cliente, Despedida cordial",2026-03-16T02:04:12.877929
amza39_1_260314113306728_ACD_41673_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,promo,False,,"La llamada carece de una presentación adecuada, no detecta necesidades, no maneja objeciones y no completa el cierre de la venta.","Presentación y saludo, Detección de necesidades, Manejo de objeciones, Cierre de la venta, Proactividad en la oferta de productos",,2026-03-16T02:04:18.935084
amza39_1_260314124250693_MIT_01998_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"Llamada muy deficiente. No cumple con ningún criterio obligatorio. No hay presentación correcta, identificación, detección de necesidades, oferta de productos ni cierre.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Cierre",,2026-03-16T02:04:24.393332
amza39_1_260314124537553_MIT_01990_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,50 gigas,False,"50 gigas, 8 GB, 4 GB","El agente no cumple con los criterios de evaluación. No se presenta, no identifica al cliente, no detecta necesidades, no ofrece productos de forma directa, no cierra la venta y no muestra empatía. El cierre no se completa.","Presentación y saludo, Identificación del cliente, Detección de necesidades, Oferta proactiva de productos y servicios, Cierre de ventas, Empatía",,2026-03-16T02:04:30.245306
amza39_2_260311120847607_ACD_53249_mejorado.json,amza39,0,0,0,0,0,0,100,0,0,100,20.0,,False,,El agente no se presenta ni ofrece productos. Resuelve problema técnico y se despide correctamente.,"Presentación y detección de necesidades., Oferta de productos., Cierre de venta.","Despedida cordial., Resolución de problema técnico.",2026-03-16T02:04:35.770865
amza3_1_260310102326811_ACD_99191_mejorado.json,amza3,0,0,0,0,0,0,0,0,0,0,0.0,80% de descuento en un nuevo plan,False,,"La llamada no cumple con los criterios de evaluación. No hay una presentación correcta, no se identifica al cliente, no se detectan necesidades, no se ofrecen productos directamente y no se completa el cierre. La despedida es correcta, pero no se muestra empatía.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Cierre de la Venta",Despedida cordial.,2026-03-16T02:04:42.111888
amza3_1_260310104502941_ACD_53205_mejorado.json,amza3,100,100,0,100,100,100,100,0,100,0,70.0,Plan que incluye RUMIN,False,Plan que incluye RUMIN,"El agente se presenta y verifica la identidad del cliente. Ofrece una mejora de plan con descuento y maneja la objeción del cliente sobre Roaming. El cierre es efectivo, aunque no se detectan preguntas sobre necesidades ni proactividad.","Profundizar en la detección de necesidades., Ofrecer productos adicionales.","Presentación y verificación de identidad correctas., Manejo de objeciones., Cierre efectivo.",2026-03-16T02:04:48.437541
amza3_1_260310105648572_ACD_83261_mejorado.json,amza3,100,100,20,80,20,0,100,0,50,0,37.0,,False,,"El agente se presentó y verificó la identidad del cliente, pero no logró detectar necesidades ni manejar las objeciones de manera efectiva. No hubo cierre de venta ni ofrecimiento de fibra o productos adicionales.","Detección de necesidades, Manejo de objeciones, Cierre de ventas, Proactividad en la oferta de productos","Saludo y presentación, Identificación del cliente, Despedida",2026-03-16T02:04:54.328060
amza3_1_260310114054592_ACD_92827_mejorado.json,amza3,10,100,80,100,80,50,100,0,80,100,70.0,Plan de 18 gigas,False,Plan de 18 gigas,"El agente se presentó, identificó al cliente y ofreció un plan. Manejó objeciones y intentó el cierre, pero no lo concretó. Buena empatía y resolución de la solicitud del cliente. No ofreció productos adicionales.",Completar el proceso de cierre de forma más directa y proactiva.,"Identificación del cliente correcta., Buen manejo de objeciones.",2026-03-16T02:05:00.375380
amza3_1_260310114952989_ACD_15975_mejorado.json,amza3,100,100,100,100,100,100,100,100,100,100,100.0,18 gigas,False,18 gigas,"El agente realiza una llamada de ventas efectiva, cumpliendo con los criterios de evaluación y ofreciendo un plan adecuado al cliente. Muestra un buen manejo de objeciones y completa el proceso de cierre.",,"Excelente presentación y saludo., Correcta identificación del cliente., Adecuada detección de necesidades., Oferta de productos clara y directa., Manejo de objeciones eficaz., Cierre completo y eficiente., Despedida profesional y cordial., Proactividad en la oferta de productos., Demostración de empatía con el cliente., Resolución efectiva de posibles problemas.",2026-03-16T02:05:06.886287
amza3_1_260310121316120_ACD_63045_mejorado.json,amza3,0,100,0,0,50,0,100,0,50,0,30.0,,False,,"El agente necesita mejorar la presentación, la detección de necesidades, la oferta de productos y el cierre. El manejo de objeciones es mejorable. No ofrece fibra. La despedida es correcta.","Presentación y detección de necesidades, Oferta de productos, Cierre de la venta, Manejo de objeciones","Identificación del cliente, Despedida",2026-03-16T02:05:13.232944
amza3_1_260310121536891_ACD_68699_mejorado.json,amza3,0,100,0,0,50,0,0,0,50,50,25.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos de forma directa, no completa el cierre, ni se despide correctamente. Intenta manejar las objeciones y mostrar empatía.","Presentación, Detección de necesidades, Oferta de productos, Cierre, Despedida, Proactividad",Identificación del cliente,2026-03-16T02:05:19.421716
amza3_1_260310132949918_ACD_02377_mejorado.json,amza3,100,100,0,0,50,0,100,0,50,50,45.0,,False,,"El agente se presenta y verifica la identidad del cliente. Intenta manejar una objeción relacionada con la cobertura, pero no logra ofrecer un plan o producto. No realiza un cierre de venta.","Detección de necesidades, Ofrecimiento de productos, Cierre de ventas","Saludo y presentación, Identificación del cliente, Despedida",2026-03-16T02:05:25.411159
amza3_1_260310133346555_ACD_10601_mejorado.json,amza3,60,100,60,80,60,20,80,0,60,0,52.0,14 gigas con WhatsApp completamente gratis,False,"14 gigas con WhatsApp completamente gratis, 18 gigas, WhatsApp gratis y a más libres a cualquier compañía","El agente se presenta y verifica la identidad del cliente. Ofrece dos planes, pero no logra cerrar la venta y no ofrece fibra.  El manejo de objeciones es limitado y no demuestra proactividad.","Mejorar las habilidades de cierre., Ser más proactivo al ofrecer productos adicionales (fibra)., Profundizar en la detección de necesidades del cliente.","Saludo y presentación correctos (aunque no con la frase ideal)., Identificación del cliente correcta., Ofrece información clara sobre los planes.",2026-03-16T02:05:32.377354
amza3_1_260310134823646_ACD_50113_mejorado.json,amza3,0,100,0,0,0,100,100,0,0,0,30.0,,True,,"El agente necesita mejorar la presentación inicial, la detección de necesidades y la forma en que ofrece los productos, evitando preguntas que abran opciones.","Presentación, Oferta de productos, Detección de necesidades","Identificación del cliente, Cierre, Despedida",2026-03-16T02:05:38.433111
amza3_1_260310145106712_ACD_13747_mejorado.json,amza3,0,100,0,100,100,100,100,0,100,100,70.0,14GB,False,14GB,El agente se comunicó correctamente con el cliente. Ofreció directamente el plan. Debe mejorar la presentación inicial y ser más proactivo en ofrecer productos adicionales.,"Saludo y presentación, Proactividad","Manejo de objeciones, Cierre, Empatía",2026-03-16T02:05:44.393898
amza3_1_260310172222557_ACD_54515_mejorado.json,amza3,0,0,0,0,100,0,0,0,100,0,20.0,,False,,"El agente no cumple con los criterios de presentación, identificación, detección de necesidades, oferta de productos ni cierre. Muestra empatía ante la queja, pero no la resuelve.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Cierre, Resolución de problemas",Manejo de objeciones (empatía),2026-03-16T02:05:50.148605
amza3_1_260310173434688_ACD_62345_mejorado.json,amza3,0,0,0,0,0,0,0,0,0,0,0.0,Promo de 4 gigas,False,4 gigas,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta las necesidades, no maneja objeciones de forma efectiva, y no cierra la venta. No ofrece fibra.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Manejo de Objeciones, Cierre de Ventas, Proactividad",,2026-03-16T02:05:56.178521
amza3_1_260310181319014_ACD_13349_mejorado.json,amza3,0,0,0,0,0,0,0,0,100,0,10.0,,True,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos de forma directa y no completa el cierre. Muestra empatía con el cliente.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Cierre de la Venta, Proactividad",Empatía,2026-03-16T02:06:02.395179
amza3_1_260310182817309_ACD_30911_mejorado.json,amza3,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos, no maneja objeciones, no cierra la venta, no se despide adecuadamente ni muestra proactividad.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Despedida, Proactividad",,2026-03-16T02:06:08.050383
amza3_1_260310185625646_ACD_61037_mejorado.json,amza3,100,100,100,100,100,100,100,100,100,100,90.0,Plan de 18 gigas,False,Plan de 18 gigas,"Llamada de buena calidad. El agente se presenta, verifica la identidad, detecta las necesidades del cliente, ofrece un plan adecuado, maneja las objeciones y está en proceso de cierre. Demuestra empatía y proactividad.",,"Buen manejo de objeciones, Empatía, Detección de necesidades",2026-03-16T02:06:14.454338
amza3_1_260311114805707_ACD_10477_mejorado.json,amza3,0,100,0,0,0,0,100,0,0,0,20.0,,False,,La llamada se centra en el seguimiento de un cambio de compañía. No se identifican acciones de venta.,"Presentación y oferta de productos, Detección de necesidades, Cierre de ventas, Proactividad","Identificación del cliente, Despedida cordial",2026-03-16T02:06:20.008851
amza3_1_260312102130148_MIT_01975_mejorado.json,amza3,100,100,0,100,0,100,100,100,100,100,80.0,18 gigas,True,18 gigas,"El agente se presenta correctamente, identifica al cliente y ofrece el plan. Completa el cierre y ofrece soporte posterior. No se detectaron objeciones.",Profundizar en la detección de necesidades del cliente antes de ofrecer el plan.,"Buen cierre y gestión de portabilidad., Proactividad al ofrecer fibra., Empatía y ofrecimiento de soporte post-venta.",2026-03-16T02:06:26.310623
amza3_1_260312113027931_ACD_57855_mejorado.json,amza3,10,0,0,0,20,0,10,0,30,0,70.0,,False,,"El agente no verifica la identidad, no detecta necesidades, no ofrece productos, tiene poca empatía y no resuelve la queja. La despedida es correcta, pero el resto de los criterios son deficientes.","Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Resolución de problemas","Saludo y presentación, Despedida",2026-03-16T02:06:32.258476
amza3_1_260312114432647_MIT_01998_mejorado.json,amza3,0,0,0,0,0,0,0,0,0,0,0.0,"Plan de 8 gigas de base, 10 gigas de regalo",False,"Plan de 8 gigas de base, 10 gigas de regalo","La llamada se enfoca en la gestión de portabilidad y cierre comercial, pero falla en la presentación, identificación, detección de necesidades y cierre efectivo. No hay oferta de productos ni se evidencia empatía. El agente tiene problemas para completar la gestión de portabilidad.","Presentación y Saludo: Mejorar la presentación inicial, incluyendo el motivo de la llamada., Identificación del Cliente: Verificar la identidad del cliente al inicio., Detección de Necesidades: Incorporar preguntas para identificar necesidades., Oferta de Productos: Ofrecer productos y servicios de manera proactiva., Cierre: Asegurar la finalización exitosa del proceso, superando obstáculos., Empatía: Mostrar empatía hacia el cliente., Proactividad: Ofrecer productos adicionales.",,2026-03-16T02:06:39.673789
